Date,Véhicule,Immatriculation,Type,Modèle,Conducteur,Départ,Arrivée,Zone Départ,Zone Arrivée,Distance (km),Durée Trajet,Durée Arrêts,Nombre Arrêts,Vitesse Moy (km/h),Vitesse Max (km/h),Carburant (L),Conso Moy (L/100km),Temps Ralenti (min),Excès Vitesse (nb),Freinages Brusques,Accélérations Brusques,Score Conduite
2025-12-24,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Khadija Kane,08:15,10:39,Pikine,Keur Massar,21.22,2:24:00,0:00:00,0,8.84,10.24,2.16,10.177859925765768,6,0,0,0,94
2025-12-24,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mariama Wade,17:48,19:05,Thiaroye,Grand Yoff,87.58,1:17:00,0:00:00,0,68.24,79.82,15.63,17.847897758781237,20,0,6,0,96
2025-12-24,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Fatou Sall,09:03,11:05,Guédiawaye,Keur Massar,144.61,2:02:00,1:05:00,5,71.12,97.45,22.85,15.80096318691202,19,0,8,0,65
2025-12-24,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Ndèye Mbaye,15:35,15:56,Bargny,Guédiawaye,102.59,0:21:00,0:00:00,0,293.11,378.35,19.89,19.38299643584087,23,0,0,0,100
2025-12-24,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mariama Wade,10:38,12:06,Diamniadio,Sébikotane,16.27,1:28:00,0:38:00,2,11.09,14.15,2.68,16.48349360965104,24,0,6,1,79
2025-12-24,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mamadou Diop,18:58,21:06,Mbao,Thiaroye,58.52,2:08:00,0:05:00,1,27.43,34.27,11.14,19.035360632366814,30,0,0,0,65
2025-12-24,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Mariama Wade,06:06,07:23,Mbao,Almadies,8.88,1:17:00,0:06:00,1,6.92,8.68,1.01,11.395291765238358,20,0,0,6,100
2025-12-24,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Ndèye Mbaye,07:41,10:27,Yeumbeul,Parcelles Assainies,33.58,2:46:00,0:21:00,1,12.14,15.29,3.82,11.377996450907116,5,0,0,0,70
2025-12-24,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Ousmane Fall,13:34,15:30,Port de Dakar,Parcelles Assainies,54.24,1:56:00,0:00:00,0,28.06,32.74,18.42,33.95242042026223,11,0,0,4,61
2025-12-24,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Mamadou Diop,18:32,19:58,Plateau (Dakar),Bargny,82.89,1:26:00,0:00:00,0,57.83,73.37,22.07,26.623026686385145,25,2,0,1,85
2025-12-24,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Fatou Sall,18:55,19:29,Pikine,Thiaroye,61.24,0:34:00,2:10:00,5,108.07,124.72,15.56,25.41337528060184,6,0,6,0,70
2025-12-24,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Mariama Wade,13:59,15:59,Sébikotane,Bargny,146.51,2:00:00,0:14:00,2,73.25,82.71,45.55,31.09275847941854,22,0,0,0,96
2025-12-24,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Mariama Wade,06:39,06:55,Sébikotane,Diamniadio,15.33,0:16:00,0:10:00,2,57.49,72.53,4.89,31.89424200245355,6,0,0,0,71
2025-12-24,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Astou Diallo,12:51,15:48,Port de Dakar,Parcelles Assainies,66.31,2:57:00,0:00:00,0,22.48,29.17,12.93,19.50565746985371,16,0,0,0,62
2025-12-24,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Aminata Sy,13:18,15:20,Almadies,Diamniadio,144.81,2:02:00,0:36:00,2,71.22,83.27,24.85,17.157996785117,20,0,6,0,73
2025-12-24,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Fatou Sall,10:39,12:40,Grand Yoff,Almadies,50.78,2:01:00,0:40:00,4,25.18,28.98,5.1,10.047577608421228,19,3,1,0,65
2025-12-24,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Ndèye Mbaye,18:48,21:36,Thiaroye,Almadies,23.58,2:48:00,0:19:00,1,8.42,10.04,2.1,8.921901477230412,6,3,4,5,95
2025-12-24,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Cheikh Ndiaye,08:16,09:27,Grand Yoff,Pikine,16.99,1:11:00,1:04:00,4,14.36,18.54,5.12,30.16334901301429,10,3,5,0,61
2025-12-24,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Khadija Kane,10:22,12:39,SOCOCIM Rufisque,Mbao,84.55,2:17:00,0:09:00,1,37.03,42.04,21.32,25.215659394167456,5,2,2,0,70
2025-12-24,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Astou Diallo,06:23,06:52,Port de Dakar,Yeumbeul,52.94,0:29:00,2:10:00,5,109.53,147.72,18.23,34.43559203928242,5,0,0,5,63
2025-12-24,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Abdou Gueye,17:29,18:37,Plateau (Dakar),Port de Dakar,83.9,1:08:00,0:12:00,2,74.03,88.38,21.36,25.462290245590832,7,0,0,0,97
2025-12-24,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Khadija Kane,12:38,14:02,Yeumbeul,Bargny,138.44,1:24:00,0:56:00,2,98.89,120.52,21.12,15.257016881656009,19,0,8,4,69
2025-12-24,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Astou Diallo,08:19,09:59,Almadies,Guédiawaye,68.05,1:40:00,0:36:00,3,40.83,54.21,11.19,16.449318925158472,17,0,0,0,79
2025-12-24,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Abdou Gueye,06:20,07:17,Sébikotane,Guédiawaye,59.63,0:57:00,0:00:00,0,62.77,80.62,10.09,16.914073440927087,27,0,0,0,91
2025-12-24,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Cheikh Ndiaye,15:35,18:26,Yeumbeul,Pikine,39.69,2:51:00,1:18:00,3,13.93,17.2,13.4,33.76008482770338,15,0,4,0,92
2025-12-24,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Moussa Diouf,07:32,09:08,SOCOCIM Rufisque,Grand Yoff,137.68,1:36:00,0:36:00,4,86.05,116.66,47.59,34.56713378143868,11,0,3,0,83
2025-12-24,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Cheikh Ndiaye,17:46,20:01,Pikine,Bargny,145.67,2:15:00,0:45:00,3,64.74,72.63,46.63,32.01165826042547,27,0,1,3,69
2025-12-24,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Babacar Sow,11:36,11:59,Parcelles Assainies,Keur Massar,29.73,0:23:00,0:18:00,1,77.56,97.03,8.62,28.98133086712071,6,0,0,0,98
2025-12-25,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Ndèye Mbaye,07:10,09:18,Parcelles Assainies,Keur Massar,57.64,2:08:00,1:20:00,5,27.02,30.5,9.12,15.83099093540342,22,0,0,0,68
2025-12-25,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Fatou Sall,12:09,13:29,Thiaroye,Grand Yoff,44.98,1:20:00,0:00:00,0,33.73,45.59,7.11,15.80649418177517,25,0,2,0,87
2025-12-25,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mariama Wade,16:21,17:49,Diamniadio,Yeumbeul,11.77,1:28:00,0:28:00,4,8.03,9.78,1.06,9.001461988308048,18,0,7,0,97
2025-12-25,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Abdou Gueye,08:00,10:39,Plateau (Dakar),Thiaroye,134.47,2:39:00,1:32:00,4,50.74,60.64,13.52,10.052281673833876,24,0,0,2,87
2025-12-25,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Ousmane Fall,07:12,10:08,Almadies,SOCOCIM Rufisque,74.9,2:56:00,0:39:00,3,25.53,33.72,8.32,11.113289706053457,25,0,2,0,61
2025-12-25,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mariama Wade,16:54,19:53,Yeumbeul,Thiaroye,11.25,2:59:00,0:24:00,4,3.77,4.83,1.75,15.523341444952223,24,0,0,0,73
2025-12-25,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Mariama Wade,11:22,12:17,Guédiawaye,Parcelles Assainies,133.13,0:55:00,0:42:00,2,145.23,193.19,20.48,15.386879383046056,8,3,7,0,66
2025-12-25,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Abdou Gueye,18:37,19:28,Mbao,Thiaroye,24.32,0:51:00,0:39:00,3,28.61,32.87,4.36,17.936075323537622,16,0,0,0,74
2025-12-25,SOC-006,DK-2604-SY,Chariot Élévateur,Volvo FH16,Aminata Sy,09:02,09:40,Pikine,Guédiawaye,95.42,0:38:00,1:52:00,4,150.66,173.6,17.52,18.356931794497207,13,0,0,1,73
2025-12-25,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Babacar Sow,06:57,08:12,Guédiawaye,Bargny,103.29,1:15:00,0:32:00,2,82.63,96.87,35.97,34.828321178839026,9,0,0,6,82
2025-12-25,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Alioune Seck,08:09,08:47,Mbao,Plateau (Dakar),112.03,0:38:00,0:18:00,1,176.89,222.04,31.54,28.154630287859753,9,0,0,4,70
2025-12-25,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Aïssatou Ba,12:32,12:55,Bargny,Diamniadio,73.78,0:23:00,1:36:00,4,192.47,225.54,7.33,9.932039334929993,29,0,0,0,76
2025-12-25,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Alioune Seck,11:14,11:58,Plateau (Dakar),Sébikotane,36.33,0:44:00,0:00:00,0,49.54,62.57,3.86,10.612212510906701,10,0,0,6,75
2025-12-25,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Mariama Wade,15:11,16:41,Guédiawaye,Pikine,29.63,1:30:00,0:16:00,2,19.75,21.73,2.99,10.096028448071593,25,3,0,0,82
2025-12-25,SOC-008,DK-8462-JA,Véhicule Léger,Renault Master,Aminata Sy,06:16,09:09,Plateau (Dakar),Sébikotane,61.28,2:53:00,1:09:00,3,21.25,29.17,5.17,8.43253032041138,22,0,0,4,81
2025-12-25,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Ibrahima Sarr,07:03,08:12,Bargny,SOCOCIM Rufisque,58.62,1:09:00,0:24:00,1,50.97,60.27,20.11,34.29798725688245,13,0,0,0,73
2025-12-25,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Cheikh Ndiaye,16:58,17:13,Bargny,Yeumbeul,116.49,0:15:00,0:00:00,0,465.96,591.54,37.89,32.5247329789957,5,0,2,0,71
2025-12-25,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Mariama Wade,14:11,16:02,Mbao,Pikine,27.95,1:51:00,1:20:00,5,15.11,21.03,8.87,31.720789094100894,11,0,0,2,85
2025-12-25,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Fatou Sall,16:24,18:43,Bargny,Pikine,75.34,2:19:00,1:00:00,2,32.52,40.75,23.86,31.67341354611156,15,0,1,0,90
2025-12-25,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Ibrahima Sarr,07:40,10:26,Diamniadio,Grand Yoff,146.95,2:46:00,1:00:00,3,53.11,61.21,44.66,30.39267493038194,5,1,2,0,87
2025-12-25,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Fatou Sall,18:26,18:45,Guédiawaye,Thiaroye,16.38,0:19:00,0:16:00,1,51.73,59.83,2.55,15.57887847412314,18,0,0,0,96
2025-12-25,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Aïssatou Ba,16:15,16:51,Pikine,Sébikotane,30.32,0:36:00,0:54:00,2,50.53,64.6,6.02,19.867198557383997,23,5,0,0,64
2025-12-25,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Ousmane Fall,11:37,12:26,Port de Dakar,Keur Massar,10.63,0:49:00,0:57:00,3,13.02,15.87,1.8,16.97573577604151,9,0,3,3,77
2025-12-25,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Cheikh Ndiaye,17:07,19:36,Pikine,Yeumbeul,124.95,2:29:00,1:00:00,2,50.32,57.34,14.36,11.488728279959211,28,5,0,4,73
2025-12-25,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Ousmane Fall,12:36,13:04,Guédiawaye,SOCOCIM Rufisque,99.14,0:28:00,0:28:00,1,212.44,264.33,10.74,10.837839019042898,26,5,2,0,91
2025-12-25,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Mamadou Diop,06:02,07:52,Grand Yoff,SOCOCIM Rufisque,64.11,1:50:00,0:30:00,3,34.97,43.89,19.17,29.893971583419912,27,0,0,6,69
2025-12-25,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Babacar Sow,16:52,18:27,Yeumbeul,Mbao,125.12,1:35:00,0:30:00,2,79.02,104.49,40.03,31.991844044102198,10,0,0,0,94
2025-12-25,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Babacar Sow,15:55,17:16,Guédiawaye,SOCOCIM Rufisque,107.55,1:21:00,0:29:00,1,79.67,110.97,31.83,29.59407690149215,28,0,6,0,83
2025-12-25,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Mamadou Diop,11:12,11:54,Diamniadio,Plateau (Dakar),76.43,0:42:00,1:00:00,3,109.19,149.36,19.67,25.730837161618343,14,0,0,0,86
2025-12-25,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Ousmane Fall,15:03,15:31,Sébikotane,Mbao,47.62,0:28:00,0:18:00,2,102.04,140.67,14.75,30.97068499543671,28,0,0,0,76
2025-12-25,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Ibrahima Sarr,08:57,11:30,Grand Yoff,Guédiawaye,41.44,2:33:00,0:00:00,0,16.25,22.59,6.92,16.69276668872171,20,3,2,2,62
2025-12-25,SOC-013,DK-8777-SQ,Chariot Élévateur,Volvo FH16,Astou Diallo,17:07,18:53,Plateau (Dakar),Keur Massar,129.69,1:46:00,0:00:00,0,73.41,88.68,20.21,15.585332706198095,28,0,2,5,69
2025-12-25,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Cheikh Ndiaye,10:57,13:49,Guédiawaye,Sébikotane,77.06,2:52:00,0:19:00,1,26.88,29.89,20.08,26.052023749928072,19,0,0,4,76
2025-12-25,SOC-014,DK-6710-OT,Camion Benne,Renault Master,Fatou Sall,15:22,16:48,Mbao,Thiaroye,55.31,1:26:00,0:10:00,1,38.59,51.59,16.23,29.34339285242259,13,0,0,1,65
2025-12-25,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Mamadou Diop,09:16,11:45,SOCOCIM Rufisque,Thiaroye,38.53,2:29:00,0:24:00,2,15.52,19.81,10.79,28.00162222886446,28,0,3,0,64
2025-12-25,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Mariama Wade,11:53,14:32,Sébikotane,Guédiawaye,89.22,2:39:00,1:36:00,4,33.67,46.78,26.34,29.523609782754843,16,0,0,6,93
2025-12-26,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Fatou Sall,17:28,18:06,Plateau (Dakar),Bargny,30.6,0:38:00,0:00:00,0,48.32,62.86,5.38,17.59289398149606,23,0,0,5,86
2025-12-26,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Abdou Gueye,12:21,13:20,Thiaroye,Mbao,88.48,0:59:00,0:55:00,5,89.98,119.7,14.35,16.216802426693018,8,1,0,0,60
2025-12-26,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Khadija Kane,13:17,15:52,Pikine,Parcelles Assainies,41.41,2:35:00,0:00:00,0,16.03,17.98,7.22,17.429703181129163,30,0,0,0,80
2025-12-26,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Fatou Sall,17:47,19:12,Grand Yoff,Diamniadio,120.95,1:25:00,2:15:00,5,85.38,103.3,18.64,15.411594426243184,6,5,3,0,63
2025-12-26,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Astou Diallo,10:11,13:02,SOCOCIM Rufisque,Port de Dakar,115.02,2:51:00,0:46:00,2,40.36,53.74,18.83,16.37326141555609,20,1,2,0,80
2025-12-26,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Ibrahima Sarr,18:19,18:46,Pikine,Diamniadio,129.26,0:27:00,0:32:00,4,287.24,397.57,14.12,10.924082840474941,18,0,4,4,66
2025-12-26,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Abdou Gueye,08:42,10:21,Parcelles Assainies,Guédiawaye,71.98,1:39:00,2:25:00,5,43.62,55.44,7.44,10.34100233630833,18,0,0,0,62
2025-12-26,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Aminata Sy,07:41,10:12,Plateau (Dakar),Port de Dakar,34.67,2:31:00,0:50:00,2,13.78,19.06,2.95,8.502594964562583,14,5,1,0,97
2025-12-26,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Alioune Seck,16:30,16:47,Sébikotane,Port de Dakar,86.55,0:17:00,0:00:00,0,305.47,416.21,7.82,9.035418930025775,7,5,0,0,94
2025-12-26,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Khadija Kane,10:46,11:29,Guédiawaye,Diamniadio,108.09,0:43:00,0:18:00,1,150.82,177.49,35.77,33.097161814392535,12,0,0,6,88
2025-12-26,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Mamadou Diop,12:26,13:27,Diamniadio,Pikine,101.89,1:01:00,0:18:00,3,100.22,118.73,28.63,28.097912069116102,28,0,0,5,87
2025-12-26,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Fatou Sall,10:50,11:57,SOCOCIM Rufisque,Almadies,25.92,1:07:00,2:00:00,4,23.21,31.18,8.94,34.47564318275789,14,3,0,5,79
2025-12-26,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Astou Diallo,15:35,18:26,Diamniadio,Yeumbeul,82.93,2:51:00,0:18:00,3,29.1,37.56,22.22,26.798597263043643,27,3,2,0,88
2025-12-26,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Aïssatou Ba,07:39,09:07,Guédiawaye,Port de Dakar,117.63,1:28:00,0:21:00,3,80.2,104.52,13.62,11.580473738230108,13,3,0,5,81
2025-12-26,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Babacar Sow,12:23,15:00,Grand Yoff,Guédiawaye,48.97,2:37:00,0:50:00,2,18.71,21.34,4.6,9.387847301379415,26,0,2,0,62
2025-12-26,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Aminata Sy,14:24,15:13,Thiaroye,Plateau (Dakar),47.23,0:49:00,0:00:00,0,57.83,68.47,4.31,9.128782870588493,17,0,0,0,85
2025-12-26,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Cheikh Ndiaye,15:00,17:59,Almadies,Sébikotane,119.83,2:59:00,0:20:00,1,40.17,55.03,12.57,10.491569451429285,12,0,0,0,71
2025-12-26,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Aïssatou Ba,12:23,12:53,Pikine,Yeumbeul,117.57,0:30:00,0:15:00,3,235.14,284.55,13.32,11.326448535815375,25,2,0,4,83
2025-12-26,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Mamadou Diop,15:57,16:51,Sébikotane,Port de Dakar,28.36,0:54:00,1:30:00,5,31.51,34.69,7.56,26.673488335509543,18,0,0,0,82
2025-12-26,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Ousmane Fall,17:35,18:46,Keur Massar,Bargny,99.73,1:11:00,1:12:00,3,84.28,95.86,34.41,34.50255982652123,29,0,0,1,80
2025-12-26,SOC-007,DK-8504-WU,Camion Ciment,Mercedes Actros,Ibrahima Sarr,13:50,14:52,Yeumbeul,Guédiawaye,9.75,1:02:00,0:11:00,1,9.44,11.91,3.3,33.89413730235101,10,0,0,0,74
2025-12-26,SOC-009,DK-9129-DE,Camion Benne,Mercedes Actros,Aïssatou Ba,14:32,16:27,SOCOCIM Rufisque,Bargny,67.7,1:55:00,0:48:00,3,35.32,47.3,23.36,34.5011411582864,7,0,1,0,96
2025-12-26,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Moussa Diouf,14:22,16:29,Yeumbeul,SOCOCIM Rufisque,65.46,2:07:00,0:00:00,0,30.93,39.5,10.4,15.88988538483299,11,0,1,0,70
2025-12-26,SOC-010,DK-3338-CE,Chariot Élévateur,Mercedes Actros,Abdou Gueye,17:36,19:17,Mbao,Port de Dakar,71.44,1:41:00,0:21:00,1,42.44,48.82,11.07,15.502495026181766,23,0,0,5,71
2025-12-26,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Abdou Gueye,07:33,07:50,Guédiawaye,Keur Massar,107.93,0:17:00,2:05:00,5,380.93,473.41,9.83,9.111903718372474,21,0,0,4,89
2025-12-26,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Alioune Seck,14:38,15:20,Plateau (Dakar),Sébikotane,118.09,0:42:00,1:06:00,3,168.7,223.92,9.72,8.227267506925633,10,0,0,0,99
2025-12-26,SOC-011,DK-7433-NO,Véhicule Léger,Volvo FH16,Cheikh Ndiaye,08:36,10:10,Diamniadio,Sébikotane,78.29,1:34:00,0:00:00,0,49.97,60.25,7.34,9.378048408481302,10,1,5,6,91
2025-12-26,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Aminata Sy,11:58,12:17,Grand Yoff,Bargny,45.05,0:19:00,0:00:00,0,142.26,164.09,11.54,25.622976590949946,6,3,0,4,75
2025-12-26,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Aminata Sy,13:29,14:53,SOCOCIM Rufisque,Yeumbeul,120.54,1:24:00,0:40:00,2,86.1,115.8,40.74,33.79760263316896,25,0,7,1,78
2025-12-26,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Mamadou Diop,17:43,19:50,Almadies,Plateau (Dakar),34.18,2:07:00,0:28:00,1,16.15,20.68,11.87,34.713740111014076,12,0,5,0,66
2025-12-26,SOC-012,DK-3068-NW,Camion Benne,Renault Master,Moussa Diouf,18:51,20:00,Plateau (Dakar),Guédiawaye,13.33,1:09:00,0:16:00,2,11.59,16.08,4.59,34.46816359929303,15,0,0,3,84
2025-12-26,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Astou Diallo,08:29,10:22,Port de Dakar,Mbao,19.51,1:53:00,0:56:00,4,10.36,12.7,5.2,26.666888475650122,30,5,0,0,96
2025-12-26,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Mamadou Diop,06:49,07:48,SOCOCIM Rufisque,Diamniadio,21.44,0:59:00,0:30:00,5,21.8,29.93,7.32,34.133699693431566,18,0,0,6,83
2025-12-26,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Mamadou Diop,09:33,10:38,Port de Dakar,Sébikotane,16.1,1:05:00,0:00:00,0,14.86,19.22,5.42,33.67238182785657,27,0,0,0,82
2025-12-26,SOC-015,DK-3180-MJ,Camion Benne,Hyster H50,Ibrahima Sarr,17:43,20:19,Port de Dakar,SOCOCIM Rufisque,60.11,2:36:00,0:00:00,0,23.12,31.47,15.72,26.155085537041785,10,5,8,0,81
2025-12-27,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Ndèye Mbaye,10:17,12:21,Yeumbeul,SOCOCIM Rufisque,32.33,2:04:00,0:40:00,4,15.64,20.88,5.52,17.084911957102157,29,0,7,0,75
2025-12-27,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Abdou Gueye,07:22,09:32,Mbao,Bargny,23.92,2:10:00,0:15:00,1,11.04,13.97,4.11,17.16292084948453,13,0,0,4,74
2025-12-27,SOC-001,DK-2701-OW,Chariot Élévateur,Renault Master,Alioune Seck,12:11,13:10,Diamniadio,Port de Dakar,45.75,0:59:00,0:38:00,2,46.53,61.2,7.28,15.901855663255322,18,0,0,0,76
2025-12-27,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Ousmane Fall,07:29,08:13,SOCOCIM Rufisque,Mbao,49.72,0:44:00,1:10:00,5,67.8,80.45,4.24,8.524005499128815,22,2,0,0,98
2025-12-27,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Mamadou Diop,09:34,12:21,Thiaroye,Mbao,145.19,2:47:00,1:25:00,5,52.16,69.4,16.77,11.547495154560215,14,2,8,0,71
2025-12-27,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Cheikh Ndiaye,15:05,16:50,Diamniadio,Guédiawaye,97.08,1:45:00,0:55:00,5,55.47,70.9,8.54,8.793654452472717,17,0,0,1,65
2025-12-27,SOC-002,DK-4406-ZL,Véhicule Léger,Hyster H50,Aminata Sy,12:46,14:42,Yeumbeul,Bargny,95.53,1:56:00,0:30:00,1,49.41,59.68,10.52,11.008651476355508,22,0,0,0,68
2025-12-27,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Astou Diallo,15:21,18:10,Bargny,Port de Dakar,70.93,2:49:00,0:40:00,4,25.18,34.82,23.8,33.557977402114034,6,0,2,6,61
2025-12-27,SOC-003,DK-5264-JU,Camion Ciment,Mercedes Actros,Cheikh Ndiaye,16:13,17:10,Port de Dakar,Bargny,80.4,0:57:00,0:50:00,5,84.63,117.67,21.73,27.02417133592907,12,0,5,0,86
2025-12-27,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Babacar Sow,17:37,18:17,Thiaroye,Mbao,47.75,0:40:00,0:00:00,0,71.62,80.87,13.67,28.618245005112307,15,0,0,6,67
2025-12-27,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Babacar Sow,06:21,08:02,Yeumbeul,Sébikotane,13.25,1:41:00,0:14:00,1,7.87,9.36,4.27,32.21296280607005,6,0,0,4,71
2025-12-27,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Astou Diallo,13:39,15:05,Port de Dakar,Diamniadio,124.14,1:26:00,0:50:00,5,86.61,113.91,32.75,26.37827364869311,8,0,2,2,88
2025-12-27,SOC-004,DK-7162-IQ,Camion Ciment,Renault Master,Cheikh Ndiaye,14:18,15:22,Keur Massar,Sébikotane,89.16,1:04:00,0:30:00,3,83.59,115.97,25.69,28.81876882185473,11,5,1,6,91
2025-12-27,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Mamadou Diop,18:16,20:10,Grand Yoff,Almadies,12.86,1:54:00,0:50:00,2,6.77,8.36,1.31,10.2115802059777,18,3,0,0,100
2025-12-27,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Moussa Diouf,15:12,17:53,Yeumbeul,Almadies,121.27,2:41:00,0:00:00,0,45.19,62.82,13.74,11.333794119149273,15,5,2,3,72
2025-12-27,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Mariama Wade,12:59,13:46,Plateau (Dakar),Keur Massar,67.82,0:47:00,0:18:00,2,86.58,106.2,5.86,8.63518801501769,21,0,0,4,86
2025-12-27,SOC-005,DK-6497-PB,Véhicule Léger,Hyster H50,Moussa Diouf,14:54,16:03,Sébikotane,Port de Dakar,135.04,1:09:00,0:00:00,0,117.43,163.95,11.5,8.513379728494906,29,0,0,2,69
